client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
3,96,287561427,1765519120083,1765519120083,0,0,2.8000000000000003,2.8,10.88
3,97,287561478,1765519120134,1765519120134,0,0,0.0,0.0,10.88
3,98,287561529,1765519120185,1765519120186,1,1,0.4,0.0,10.88
3,99,287561582,1765519120238,1765519120238,0,1,0.0,0.0,10.88
3,100,287561636,1765519120292,1765519120293,1,1,0.0,0.0,10.88
3,101,287561691,1765519120347,1765519120347,0,1,0.4,0.0,10.88
3,102,287561742,1765519120397,1765519120398,1,1,0.0,0.0,10.88
3,103,287561796,1765519120452,1765519120452,0,1,0.4,0.0,10.88
3,104,287561850,1765519120506,1765519120506,0,0,0.0,0.0,10.88
3,105,287561903,1765519120559,1765519120559,0,0,0.4,1.2,10.88
3,106,287561955,1765519120611,1765519120611,0,0,0.0,0.0,10.88
3,107,287562006,1765519120661,1765519120662,1,1,0.0,0.0,10.88
3,108,287562060,1765519120716,1765519120716,0,1,0.0,0.0,10.88
3,109,287562113,1765519120769,1765519120769,0,0,0.4,1.2,10.88
3,110,287562163,1765519120819,1765519120819,0,0,0.0,3.7,10.88
3,111,287562217,1765519120873,1765519120873,0,0,0.4,0.0,10.88
3,112,287562270,1765519120926,1765519120926,0,0,0.0,0.0,10.88
3,113,287562325,1765519120980,1765519120981,1,1,0.4,0.0,10.88
3,114,287562379,1765519121035,1765519121035,0,1,0.0,0.0,10.88
3,115,287562433,1765519121089,1765519121090,1,1,0.0,0.0,10.88
3,116,287562486,1765519121142,1765519121142,0,1,0.0,0.0,10.88
3,117,287562539,1765519121195,1765519121195,0,0,0.0,0.0,10.88
3,118,287562592,1765519121248,1765519121248,0,0,0.4,0.0,10.88
3,119,287562645,1765519121301,1765519121302,1,1,0.4,1.2,10.88
3,120,287562700,1765519121356,1765519121356,0,1,0.0,2.3,10.88
3,121,287562752,1765519121408,1765519121408,0,0,0.4,0.0,10.88
3,122,287562805,1765519121461,1765519121461,0,0,0.0,1.2,10.88
3,123,287562860,1765519121515,1765519121516,1,1,0.0,0.0,10.88
3,124,287562914,1765519121570,1765519121570,0,1,0.0,0.0,10.88
3,125,287562968,1765519121624,1765519121624,0,0,0.4,0.0,10.88
3,126,287563022,1765519121678,1765519121678,0,0,0.4,0.0,10.88
3,127,287563077,1765519121732,1765519121733,1,1,0.4,0.0,10.88
3,128,287563131,1765519121787,1765519121787,0,1,0.0,0.0,10.88
3,129,287563184,1765519121840,1765519121840,0,0,0.0,1.2,10.88
3,130,287563235,1765519121891,1765519121892,1,1,0.0,2.4,10.88
3,131,287563290,1765519121946,1765519121946,0,1,0.0,0.0,10.88
3,132,287563343,1765519121999,1765519121999,0,0,0.4,0.0,10.88
3,133,287563395,1765519122051,1765519122051,0,0,0.0,0.0,10.88
3,134,287563450,1765519122105,1765519122106,1,1,0.4,0.0,10.88
3,135,287563504,1765519122160,1765519122160,0,1,0.4,0.0,10.88
3,136,287563557,1765519122212,1765519122213,1,1,0.0,1.2,10.88
3,137,287563607,1765519122263,1765519122264,1,0,0.4,0.0,10.88
3,138,287563660,1765519122316,1765519122316,0,1,0.4,1.2,10.88
